landsat_product_id,description,acquisition_date_time,platform,scene_cloud_cover_l1,land_cloud_cover_l1,sun_azimuth,sun_elevation,number_of_assets
LC08_L2SP_196029_20181016_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-10-16T10:23:19.856801Z,LANDSAT_8,80.31,80.31,161.6338235,34.71476819,18
LC08_L2SP_196028_20181016_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-10-16T10:22:55.974234Z,LANDSAT_8,13.07,13.07,162.41649139,33.45354745,18
LE07_L2SP_197028_20181015_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-10-15T10:26:27.230854Z,LANDSAT_7,60.0,60.0,161.43439583,33.64161264,18
LE07_L2SP_196029_20181008_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-10-08T10:20:51.085466Z,LANDSAT_7,78.0,78.0,159.36497421,37.34779392,18
LE07_L2SP_196028_20181008_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-10-08T10:20:27.201048Z,LANDSAT_7,58.0,58.0,160.22994992,36.11308266,18
LC08_L2SP_197028_20181007_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-10-07T10:29:03.246066Z,LANDSAT_8,91.72,91.72,160.83066948,36.62496816,18
LC08_L2SP_196029_20180930_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-30T10:23:12.968956Z,LANDSAT_8,70.1,70.1,158.39523584,40.34017151,18
LC08_L2SP_196028_20180930_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-30T10:22:49.082154Z,LANDSAT_8,33.26,33.26,159.34586665,39.12011089,18
LE07_L2SP_197028_20180929_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-29T10:26:51.282405Z,LANDSAT_7,41.0,41.0,158.36569368,39.3184927,18
LE07_L2SP_196029_20180922_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-22T10:21:14.311625Z,LANDSAT_7,10.0,10.0,155.63546853,42.98063834,18
LE07_L2SP_196028_20180922_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-22T10:20:50.427739Z,LANDSAT_7,21.0,21.0,156.69845276,41.79721675,18
LC08_L2SP_197028_20180921_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-21T10:28:54.901657Z,LANDSAT_8,88.47,88.47,157.15974534,42.30007127,18
LC08_L2SP_196029_20180914_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-14T10:23:06.260381Z,LANDSAT_8,33.13,33.13,154.09408571,45.8817738,18
LC08_L2SP_196028_20180914_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-14T10:22:42.373578Z,LANDSAT_8,63.17,63.17,155.2739776,44.72236736,18
LE07_L2SP_197028_20180913_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-13T10:27:13.589116Z,LANDSAT_7,17.0,17.0,154.32973351,44.91199249,18
LE07_L2SP_196029_20180906_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-06T10:21:35.898108Z,LANDSAT_7,96.0,96.0,151.03564157,48.36522841,18
LE07_L2SP_196028_20180906_20200828_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-06T10:21:12.015328Z,LANDSAT_7,95.0,95.0,152.35786322,47.25070915,18
LC08_L2SP_197028_20180905_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-09-05T10:28:50.692749Z,LANDSAT_8,10.18,10.18,152.68616038,47.7201257,18
LC08_L2SP_196029_20180829_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-29T10:23:01.373464Z,LANDSAT_8,46.52,46.52,149.11736789,51.01586158,18
LC08_L2SP_196028_20180829_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-29T10:22:37.486661Z,LANDSAT_8,74.75,74.75,150.58796408,49.93418893,18
LE07_L2SP_197028_20180828_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-28T10:27:34.330633Z,LANDSAT_7,4.0,4.0,149.73287248,50.10470303,18
LE07_L2SP_196029_20180821_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-21T10:21:55.925918Z,LANDSAT_7,4.0,4.0,146.04108641,53.21195709,18
LE07_L2SP_196028_20180821_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-21T10:21:32.043854Z,LANDSAT_7,6.0,6.0,147.677726,52.18029683,18
LC08_L2SP_197028_20180820_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-20T10:28:44.458933Z,LANDSAT_8,0.31,0.31,147.88022364,52.59146369,18
LC08_L2SP_196029_20180813_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-13T10:22:54.060455Z,LANDSAT_8,64.11,64.11,144.03747419,55.49271625,18
LC08_L2SP_196028_20180813_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-13T10:22:30.173651Z,LANDSAT_8,98.07,98.07,145.84435505,54.49789578,18
LE07_L2SP_197028_20180812_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-12T10:27:53.430641Z,LANDSAT_7,0.0,0.0,145.14835148,54.64528694,18
LE07_L2SP_196029_20180805_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-05T10:22:14.364725Z,LANDSAT_7,6.0,6.0,141.35430934,57.33316989,18
LE07_L2SP_196028_20180805_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-05T10:21:50.482976Z,LANDSAT_7,6.0,6.0,143.33447729,56.38457134,18
LC08_L2SP_197028_20180804_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-08-04T10:28:35.880129Z,LANDSAT_8,5.25,5.25,143.43812999,56.71037139,18
LC08_L2SP_196029_20180728_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-28T10:22:44.532971Z,LANDSAT_8,82.85,82.85,139.6630502,59.14464037,18
LC08_L2SP_196028_20180728_20200831_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-07-28T10:22:20.646168Z,LANDSAT_8,100.0,100.0,141.81357732,58.22991983,18
LE07_L2SP_197028_20180727_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-27T10:28:11.055827Z,LANDSAT_7,6.0,6.0,141.34062266,58.36034326,18
LE07_L2SP_196029_20180720_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-20T10:22:31.371958Z,LANDSAT_7,64.0,64.0,137.83084868,60.55841644,18
LE07_L2SP_196028_20180720_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-20T10:22:07.489486Z,LANDSAT_7,65.0,65.0,140.13355762,59.67605784,18
LC08_L2SP_197028_20180719_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-19T10:28:27.784135Z,LANDSAT_8,0.4,0.4,140.16970854,59.89869393,18
LC08_L2SP_196029_20180712_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-12T10:22:37.962395Z,LANDSAT_8,25.09,25.09,136.88421096,61.82215908,18
LC08_L2SP_196028_20180712_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-12T10:22:14.075592Z,LANDSAT_8,16.11,16.11,139.32348968,60.96026898,18
LE07_L2SP_197028_20180711_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-11T10:28:27.197749Z,LANDSAT_7,34.0,34.0,139.14397865,61.06845735,18
LE07_L2SP_196029_20180704_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-04T10:22:48.890275Z,LANDSAT_7,10.0,10.0,136.31579605,62.73895361,18
LE07_L2SP_196028_20180704_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-04T10:22:25.006969Z,LANDSAT_7,10.0,10.0,138.85049575,61.88517739,18
LC08_L2SP_197028_20180703_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-07-03T10:28:20.536744Z,LANDSAT_8,27.73,27.73,138.85131079,61.98251266,18
LC08_L2SP_196029_20180626_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-26T10:22:29.740397Z,LANDSAT_8,13.14,13.14,136.38821147,63.340411,18
LC08_L2SP_196028_20180626_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-26T10:22:05.853595Z,LANDSAT_8,4.43,4.43,138.98220953,62.48706304,18
LE07_L2SP_197028_20180625_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-25T10:28:46.761550Z,LANDSAT_7,7.0,7.0,139.12730619,62.56110277,18
LE07_L2SP_196029_20180618_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-18T10:23:07.912849Z,LANDSAT_7,23.0,23.0,137.22090208,63.63820725,18
LE07_L2SP_196028_20180618_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-18T10:22:44.028437Z,LANDSAT_7,36.0,36.0,139.81422638,62.76978494,18
LC08_L2SP_197028_20180617_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-17T10:28:10.972469Z,LANDSAT_8,99.95,99.95,139.75291127,62.72353153,18
LC08_L2SP_196029_20180610_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-10T10:22:19.058892Z,LANDSAT_8,55.04,55.04,138.20276038,63.45481001,18
LC08_L2SP_196028_20180610_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-10T10:21:55.167853Z,LANDSAT_8,57.26,57.26,140.75331125,62.56496608,18
LE07_L2SP_197028_20180609_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-09T10:29:04.695000Z,LANDSAT_7,31.0,31.0,141.19940638,62.59118483,18
LE07_L2SP_196029_20180602_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-02T10:23:25.081544Z,LANDSAT_7,54.0,54.0,140.10746317,63.01316935,18
LE07_L2SP_196028_20180602_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-02T10:23:01.197429Z,LANDSAT_7,17.0,17.0,142.54513338,62.08711786,18
LC08_L2SP_197028_20180601_20200831_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-06-01T10:28:03.295365Z,LANDSAT_8,74.71,74.71,142.36715995,61.89202815,18
LC08_L2SP_196029_20180525_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-05-25T10:22:22.048602Z,LANDSAT_8,11.32,11.32,141.41489541,61.942248,18
LC08_L2SP_196028_20180525_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-05-25T10:21:58.161800Z,LANDSAT_8,9.42,9.42,143.72742053,60.99058088,18
LE07_L2SP_197028_20180524_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-05-24T10:29:20.789968Z,LANDSAT_7,7.0,7.0,144.42882069,60.95661242,18
LE07_L2SP_196029_20180517_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-05-17T10:23:40.316749Z,LANDSAT_7,52.0,52.0,143.748253,60.70932993,18
LE07_L2SP_196028_20180517_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-05-17T10:23:16.433322Z,LANDSAT_7,59.0,59.0,145.89220504,59.71428492,18
LC08_L2SP_197028_20180516_20201015_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-05-16T10:28:16.134565Z,LANDSAT_8,83.11,83.11,145.59882656,59.39509967,18
LC08_L2SP_196029_20180509_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-05-09T10:22:34.108863Z,LANDSAT_8,66.18,66.18,144.98322323,58.82239226,18
LC08_L2SP_196028_20180509_20201015_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-05-09T10:22:10.234769Z,LANDSAT_8,61.25,61.25,146.95983523,57.80800164,18
LE07_L2SP_196029_20180501_20200829_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-05-01T10:23:56.298623Z,LANDSAT_7,100.0,100.0,147.03160365,56.82544803,18
LE07_L2SP_196028_20180501_20200829_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-05-01T10:23:32.416787Z,LANDSAT_7,97.0,97.0,148.83121958,55.7744122,18
LC08_L2SP_197028_20180430_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-30T10:28:26.550752Z,LANDSAT_8,66.64,66.64,148.49329064,55.3682629,18
LC08_L2SP_196029_20180423_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-23T10:22:43.313549Z,LANDSAT_8,49.4,49.4,147.86200489,54.25832419,18
LC08_L2SP_196028_20180423_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-23T10:22:19.430982Z,LANDSAT_8,85.05,85.05,149.50522247,53.1956762,18
LE07_L2SP_197028_20180422_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-22T10:29:53.210981Z,LANDSAT_7,34.0,34.0,150.12390499,52.98640965,18
LE07_L2SP_196029_20180415_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-15T10:24:13.593649Z,LANDSAT_7,50.0,50.0,149.47513591,51.67914907,18
LE07_L2SP_196028_20180415_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-15T10:23:49.712090Z,LANDSAT_7,62.0,62.0,150.96238591,50.58921438,18
LC08_L2SP_197028_20180414_20200901_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-04-14T10:28:35.509536Z,LANDSAT_8,100.0,100.0,150.59732029,50.11755958,18
LC08_L2SP_196029_20180407_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-07T10:22:52.738053Z,LANDSAT_8,84.98,84.98,149.94747306,48.63923883,18
LC08_L2SP_196028_20180407_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-07T10:22:28.855486Z,LANDSAT_8,62.5,62.5,151.30424404,47.54368293,18
LE07_L2SP_197028_20180406_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-04-06T10:30:09.285302Z,LANDSAT_7,0.0,0.0,151.86221253,47.28637078,18
LE07_L2SP_196029_20180330_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-30T10:24:28.767972Z,LANDSAT_7,87.0,87.0,151.22867228,45.70635728,18
LE07_L2SP_196028_20180330_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-30T10:24:04.885894Z,LANDSAT_7,95.0,95.0,152.4569789,44.58961491,18
LC08_L2SP_197028_20180329_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-29T10:28:44.282353Z,LANDSAT_8,89.55,89.55,152.08301541,44.08261768,18
LC08_L2SP_196029_20180322_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-22T10:23:00.342322Z,LANDSAT_8,10.08,10.08,151.50475807,42.43469031,18
LC08_L2SP_196028_20180322_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-22T10:22:36.459754Z,LANDSAT_8,4.45,4.45,152.62939493,41.31566272,18
LE07_L2SP_197028_20180321_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-21T10:30:23.408069Z,LANDSAT_7,10.0,10.0,153.1532149,41.03978555,18
LE07_L2SP_196029_20180314_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-14T10:24:42.001061Z,LANDSAT_7,3.0,3.0,152.65985254,39.39480845,18
LE07_L2SP_196028_20180314_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-14T10:24:18.117779Z,LANDSAT_7,8.0,8.0,153.68682267,38.25810461,18
LC08_L2SP_197028_20180313_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-13T10:28:51.107644Z,LANDSAT_8,90.99,90.99,153.32013575,37.74676907,18
LC08_L2SP_196029_20180306_20200901_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-06T10:23:08.468209Z,LANDSAT_8,74.96,74.96,152.9299777,36.14733256,18
LC08_L2SP_196028_20180306_20200901_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-03-06T10:22:44.581406Z,LANDSAT_8,97.18,97.18,153.86871147,35.00697837,18
LE07_L2SP_197028_20180305_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-03-05T10:30:35.487992Z,LANDSAT_7,13.0,13.0,154.38206535,34.74089896,18
LE07_L2SP_196029_20180226_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-26T10:24:53.255580Z,LANDSAT_7,32.0,32.0,154.11276812,33.26144196,18
LE07_L2SP_196028_20180226_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-26T10:24:29.371344Z,LANDSAT_7,38.0,38.0,154.96924542,32.10263805,18
LC08_L2SP_197028_20180225_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-25T10:29:00.152662Z,LANDSAT_8,58.86,58.86,154.63316366,31.6164744,18
LC08_L2SP_196029_20180218_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-18T10:23:16.362376Z,LANDSAT_8,37.43,37.43,154.50335621,30.2917115,18
LC08_L2SP_196028_20180218_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-18T10:22:52.479810Z,LANDSAT_8,77.55,77.55,155.29491771,29.12850827,18
LE07_L2SP_197028_20180217_20200830_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-02-17T10:30:45.746133Z,LANDSAT_7,100.0,100.0,155.81208726,28.9078327,18
LE07_L2SP_196029_20180210_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-10T10:25:02.687310Z,LANDSAT_7,48.0,48.0,155.82447939,27.80812457,18
LE07_L2SP_196028_20180210_20200829_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-02-10T10:24:38.802766Z,LANDSAT_7,78.0,78.0,156.55266503,26.62455367,18
LC08_L2SP_197028_20180209_20200902_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-02-09T10:29:06.447953Z,LANDSAT_8,55.4,55.4,156.2489338,26.20286093,18
LC08_L2SP_196029_20180202_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-02T10:23:21.396145Z,LANDSAT_8,40.26,40.26,156.38594671,25.37425706,18
LC08_L2SP_196028_20180202_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-02T10:22:57.513577Z,LANDSAT_8,18.34,18.34,157.06572572,24.18406311,18
LE07_L2SP_197028_20180201_20200829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-02-01T10:30:57.194886Z,LANDSAT_7,50.0,50.0,157.60146266,24.03400199,18
LC08_L2SP_197028_20180124_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-01-24T10:29:13.978091Z,LANDSAT_8,3.34,3.34,158.20325465,21.98930232,18
LC08_L2SP_196029_20180117_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-01-17T10:23:31.125259Z,LANDSAT_8,55.03,55.03,158.5439842,21.85185029,18
LC08_L2SP_196028_20180117_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-01-17T10:23:07.238457Z,LANDSAT_8,79.2,79.2,159.14611459,20.6316356,18
LE07_L2SP_197028_20180116_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-01-16T10:31:12.898913Z,LANDSAT_7,59.0,59.0,159.69354071,20.57441628,18
LE07_L2SP_196029_20180109_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-01-09T10:25:32.177168Z,LANDSAT_7,88.0,88.0,160.09019568,20.83763119,18
LE07_L2SP_196028_20180109_20200830_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2018-01-09T10:25:08.294395Z,LANDSAT_7,93.0,93.0,160.66294629,19.59595125,18
LC08_L2SP_197028_20180108_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-01-08T10:29:22.394130Z,LANDSAT_8,88.0,88.0,160.38329982,19.38147751,18
LC08_L2SP_196029_20180101_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-01-01T10:23:38.212274Z,LANDSAT_8,53.56,53.56,160.77723231,20.06435978,18
LC08_L2SP_196028_20180101_20200902_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2018-01-01T10:23:14.333943Z,LANDSAT_8,59.95,59.95,161.33434842,18.81529932,18
LE07_L2SP_197028_20171231_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2017-12-31T10:31:26.574227Z,LANDSAT_7,25.0,25.0,161.88924162,18.86375662,18
LE07_L2SP_196029_20171224_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2017-12-24T10:25:44.927191Z,LANDSAT_7,26.0,26.0,162.24540004,19.98171735,18
LE07_L2SP_196028_20171224_20200830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2017-12-24T10:25:21.044979Z,LANDSAT_7,58.0,58.0,162.7891309,18.71256274,18
